100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
100,0.002754122
